,DateTime,players,viewers,event,%chg_players,%chg_viewers,title
687,2016-11-18,914620,117605,No,0.06120781976801526,-0.05066152194444673,DOTA 2
688,2016-11-19,987571,131849,No,0.07976099363670164,0.12111729943454774,DOTA 2
689,2016-11-20,936117,173538,No,-0.05210157041873442,0.3161874568635332,DOTA 2
690,2016-11-21,800134,142595,No,-0.14526282505285126,-0.1783067685463703,DOTA 2
691,2016-11-22,840040,56739,No,0.04987414608053142,-0.602096847715558,DOTA 2
692,2016-11-23,829744,77255,No,-0.012256559211466067,0.36158550556054925,DOTA 2
693,2016-11-24,837744,79759,No,0.009641527989355803,0.032412141608957334,DOTA 2
694,2016-11-25,901685,79567,No,0.0763252258446494,-0.00240725184618662,DOTA 2
695,2016-11-26,978078,98250,No,0.08472249177927993,0.2348084004675306,DOTA 2
696,2016-11-27,923811,68009,No,-0.055483305012483664,-0.3077964376590331,DOTA 2
697,2016-11-28,821273,54767,No,-0.11099456490559212,-0.19470952373950512,DOTA 2
698,2016-11-29,843972,50431,No,0.02763879976572947,-0.07917176401847825,DOTA 2
699,2016-11-30,818679,45483,No,-0.029969003711023623,-0.09811425512085825,DOTA 2
700,2016-12-01,848867,50436,No,0.03687403732109895,0.10889782995844599,DOTA 2
701,2016-12-02,934549,43824,No,0.10093689588592802,-0.13109683559362362,DOTA 2
702,2016-12-03,967219,254504,No,0.034958038583316586,4.80741146403797,DOTA 2
703,2016-12-04,955268,223254,No,-0.012356043460684751,-0.1227878540219407,DOTA 2
704,2016-12-05,879093,176690,No,-0.07974202004044939,-0.20856961129475848,DOTA 2
705,2016-12-06,837835,47420,No,-0.04693246334574386,-0.7316203520289772,DOTA 2
706,2016-12-07,848425,327184,No,0.012639720231310436,5.899704765921552,DOTA 2
707,2016-12-08,862031,279094,No,0.016036774022453404,-0.14698151498850798,DOTA 2
708,2016-12-09,931048,431587,No,0.08006324598535319,0.5463858054992226,DOTA 2
709,2016-12-10,1014671,390775,No,0.08981599230114878,-0.09456262584368857,DOTA 2
710,2016-12-11,1007709,394545,No,-0.006861337320175687,0.009647495361781111,DOTA 2
711,2016-12-12,926544,96782,No,-0.08054408564377213,-0.7546997173959877,DOTA 2
712,2016-12-13,837491,123470,No,-0.09611308259510609,0.2757537558636938,DOTA 2
713,2016-12-14,869479,106399,No,0.038195037319804115,-0.13826030614724227,DOTA 2
714,2016-12-15,853568,79347,No,-0.01829946439189445,-0.25425050987321307,DOTA 2
715,2016-12-16,904964,87283,No,0.06021312888955532,0.10001638373221411,DOTA 2
716,2016-12-17,969426,101539,No,0.0712315628024982,0.16333077460673895,DOTA 2
717,2016-12-18,946978,95888,No,-0.023155970646547508,-0.05565349274662934,DOTA 2
718,2016-12-19,842047,68072,No,-0.11080616445155012,-0.29008843650926075,DOTA 2
719,2016-12-20,846536,64276,No,0.005331056342460672,-0.05576448466329764,DOTA 2
720,2016-12-21,836669,76390,No,-0.011655735845847115,0.18846847968137403,DOTA 2
721,2016-12-22,840496,69101,No,0.004574090829228661,-0.09541824846184055,DOTA 2
722,2016-12-23,882051,69612,No,0.049441044335725604,0.007394972576373782,DOTA 2
723,2016-12-24,882639,62357,No,0.0006666281201426205,-0.1042205366890766,DOTA 2
724,2016-12-25,872565,92281,No,-0.011413499743383237,0.4798819699472392,DOTA 2
725,2016-12-26,855793,65485,No,-0.019221490662586715,-0.29037396647197145,DOTA 2
726,2016-12-27,854494,58137,No,-0.0015178904244367297,-0.11220890280216844,DOTA 2
727,2016-12-28,852077,68337,No,-0.0028285745716177813,0.175447649517519,DOTA 2
728,2016-12-29,849283,74381,No,-0.003279046377264061,0.08844403471033258,DOTA 2
729,2016-12-30,876045,60656,No,0.03151128657938518,-0.184522929242683,DOTA 2
730,2016-12-31,777536,47373,No,-0.11244741993847351,-0.21898905302031124,DOTA 2
731,2017-01-01,850626,46698,No,0.09400207836035879,-0.014248622633145414,DOTA 2
732,2017-01-02,886188,55074,No,0.04180685753786029,0.17936528330977763,DOTA 2
733,2017-01-03,850585,61145,No,-0.04017544809904894,0.11023350401278287,DOTA 2
734,2017-01-04,851594,63362,No,0.0011862424096358293,0.03625807506746259,DOTA 2
735,2017-01-05,860155,87934,No,0.01005291253813434,0.3878034152962344,DOTA 2
736,2017-01-06,891607,141739,No,0.03656550272915937,0.6118793640685058,DOTA 2
737,2017-01-07,951912,151861,No,0.06763630164410994,0.07141294915302066,DOTA 2
738,2017-01-08,900939,231960,No,-0.053548017043592244,0.5274494438993553,DOTA 2
739,2017-01-09,751709,68268,No,-0.16563829515649786,-0.7056906363166063,DOTA 2
740,2017-01-10,792744,58187,No,0.05458894332780373,-0.14766801429659582,DOTA 2
741,2017-01-11,817786,69400,No,0.031589012341941336,0.19270627459741863,DOTA 2
742,2017-01-12,804433,77648,No,-0.016328232569400747,0.1188472622478387,DOTA 2
743,2017-01-13,848643,80593,No,0.05495796418098209,0.037927570574902036,DOTA 2
744,2017-01-14,924825,94524,No,0.08976919623445911,0.1728562033923542,DOTA 2
745,2017-01-15,902299,69312,No,-0.024357040521179707,-0.2667259108797766,DOTA 2
746,2017-01-16,807531,71685,No,-0.10502948579129534,0.034236495844875314,DOTA 2
747,2017-01-17,798005,72105,No,-0.011796451157912169,0.005858966310943625,DOTA 2
748,2017-01-18,787071,92781,No,-0.013701668535911482,0.2867484917828167,DOTA 2
749,2017-01-19,804010,91143,No,0.021521565398801457,-0.017654476670870167,DOTA 2
750,2017-01-20,823242,152262,No,0.023920100496262586,0.6705835884269773,DOTA 2
751,2017-01-21,869907,183887,No,0.05668442572171983,0.20770119924866348,DOTA 2
752,2017-01-22,865928,212912,No,-0.004574052168795029,0.15784150048671197,DOTA 2
753,2017-01-23,790204,151777,No,-0.0874483790800159,-0.287137408882543,DOTA 2
754,2017-01-24,780377,81676,No,-0.01243602917727571,-0.46186839903279153,DOTA 2
755,2017-01-25,772369,79284,No,-0.010261706841693141,-0.029286448895636363,DOTA 2
756,2017-01-26,777407,107376,No,0.006522788977807226,0.3543211745118813,DOTA 2
757,2017-01-27,933055,85973,No,0.20021430216090152,-0.1993275964833855,DOTA 2
758,2017-01-28,1007451,133892,No,0.07973377775157942,0.5573726635106371,DOTA 2
759,2017-01-29,966828,141603,No,-0.04032255663054585,0.05759119290174164,DOTA 2
760,2017-01-30,896830,157335,No,-0.07239964088752082,0.11109934111565423,DOTA 2
761,2017-01-31,912614,166767,No,0.01759976807198682,0.05994851749451802,DOTA 2
762,2017-02-01,931120,125351,No,0.02027801458228784,-0.24834649540976328,DOTA 2
763,2017-02-02,944817,83254,No,0.01471024142967603,-0.33583298098938186,DOTA 2
764,2017-02-03,983760,94750,No,0.04121750561219795,0.138083455449588,DOTA 2
765,2017-02-04,1040877,169109,No,0.05805989265674549,0.7847915567282322,DOTA 2
766,2017-02-05,1022731,165156,No,-0.01743337589359739,-0.02337545606679714,DOTA 2
767,2017-02-06,919171,116167,No,-0.10125829763642635,-0.296622587129744,DOTA 2
768,2017-02-07,818519,182856,No,-0.1095030195687201,0.574078697048215,DOTA 2
769,2017-02-08,824841,139760,No,0.00772370586388349,-0.23568272301701887,DOTA 2
770,2017-02-09,839432,134768,No,0.01768946984934061,-0.03571837435603897,DOTA 2
771,2017-02-10,882398,131709,No,0.051184610546178844,-0.022698266650836962,DOTA 2
772,2017-02-11,944609,114926,No,0.07050219968766935,-0.12742485327502295,DOTA 2
773,2017-02-12,915733,119830,No,-0.030569261990940122,0.042670936080608346,DOTA 2
774,2017-02-13,816284,123748,No,-0.10860043265886454,0.032696319786364114,DOTA 2
775,2017-02-14,763854,57072,No,-0.0642300963880218,-0.5388046675501826,DOTA 2
776,2017-02-15,828207,74383,No,0.08424777509838277,0.3033186150827025,DOTA 2
777,2017-02-16,864908,73959,No,0.04431380077685887,-0.005700227202452224,DOTA 2
778,2017-02-17,880635,85484,No,0.018183436851087142,0.15582958125447877,DOTA 2
779,2017-02-18,924359,69654,No,0.04965053626076643,-0.18518085255720373,DOTA 2
780,2017-02-19,900158,72186,No,-0.026181386236299953,0.03635110689981902,DOTA 2
781,2017-02-20,813340,76825,No,-0.09644751254779715,0.06426453883024408,DOTA 2
782,2017-02-21,816915,52852,No,0.004395455774952595,-0.3120468597461764,DOTA 2
783,2017-02-22,824230,58820,No,0.008954419982495132,0.1129190948308485,DOTA 2
784,2017-02-23,836361,104242,No,0.014717979204833531,0.7722203332199933,DOTA 2
785,2017-02-24,891018,113212,No,0.06535096686717812,0.08604976880719861,DOTA 2
786,2017-02-25,938859,143630,No,0.053692517996269506,0.26868176518390285,DOTA 2
787,2017-02-26,869726,220700,No,-0.07363512518919246,0.5365870639838475,DOTA 2
788,2017-02-27,798602,50068,No,-0.08177747934406931,-0.7731400090620753,DOTA 2
789,2017-02-28,760247,72927,No,-0.04802767836794797,0.45655907965167364,DOTA 2
790,2017-03-01,793551,54172,No,0.0438068154165685,-0.2571749832023804,DOTA 2
791,2017-03-02,792133,63458,No,-0.0017869046853951076,0.17141696817544116,DOTA 2
792,2017-03-03,838369,63685,No,0.05836898601623708,0.003577169151249615,DOTA 2
793,2017-03-04,886096,68696,No,0.056928393106138175,0.07868414854361316,DOTA 2
794,2017-03-05,836762,62819,No,-0.05567568299597336,-0.08555083265401187,DOTA 2
795,2017-03-06,740427,132815,No,-0.11512831605641749,1.1142488737483882,DOTA 2
796,2017-03-07,770591,77428,No,0.0407386548572648,-0.4170236795542672,DOTA 2
797,2017-03-08,791145,131355,No,0.026673034073847246,0.6964793098104045,DOTA 2
798,2017-03-09,751210,111400,No,-0.05047747252400003,-0.15191656198850445,DOTA 2
799,2017-03-10,851839,187961,No,0.13395588450632978,0.687262118491921,DOTA 2
800,2017-03-11,916995,193713,No,0.07648863224153857,0.03060209298737515,DOTA 2
801,2017-03-12,871958,262323,No,-0.04911368109967884,0.35418376670641627,DOTA 2
802,2017-03-13,761569,325165,No,-0.12659898756591492,0.23955962687221488,DOTA 2
803,2017-03-14,758831,120957,No,-0.0035952093638265126,-0.6280134700844187,DOTA 2
804,2017-03-15,756315,84726,No,-0.003315626272516581,-0.2995361988144547,DOTA 2
805,2017-03-16,751091,68174,No,-0.0069071749205027455,-0.19535915775558865,DOTA 2
806,2017-03-17,868543,59426,No,0.1563751928860817,-0.12831871387919147,DOTA 2
807,2017-03-18,945789,92217,No,0.08893745041984102,0.5517955103826608,DOTA 2
808,2017-03-19,886398,101696,No,-0.06279519004767453,0.10279015799689861,DOTA 2
809,2017-03-20,808535,76237,No,-0.08784203032949078,-0.2503441629955947,DOTA 2
810,2017-03-21,549146,63033,No,-0.32081357022268675,-0.17319674173957522,DOTA 2
811,2017-03-22,552204,68316,No,0.0055686465894315695,0.08381324068345153,DOTA 2
812,2017-03-23,796385,57278,No,0.4421934647340475,-0.161572691609579,DOTA 2
813,2017-03-24,855034,56445,No,0.07364402895584421,-0.014543105555361535,DOTA 2
814,2017-03-25,881402,67981,No,0.03083853975397477,0.20437594118168123,DOTA 2
815,2017-03-26,864526,67670,No,-0.019146768443910944,-0.004574807666848035,DOTA 2
816,2017-03-27,785429,145357,No,-0.09149175386281039,1.1480271907787793,DOTA 2
817,2017-03-28,767539,151363,No,-0.02277736116186191,0.04131895952723297,DOTA 2
818,2017-03-29,768780,125300,No,0.001616855951293683,-0.17218871190449447,DOTA 2
819,2017-03-30,780174,50862,No,0.014820885038632658,-0.5940782122905028,DOTA 2
820,2017-03-31,814617,46641,No,0.04414784394250515,-0.08298926507018989,DOTA 2
821,2017-04-01,877691,219166,No,0.07742779735753125,3.698998735018546,DOTA 2
822,2017-04-02,862265,192701,No,-0.017575661593886682,-0.12075321902119851,DOTA 2
823,2017-04-03,811103,175952,No,-0.0593344273512203,-0.08691703727536437,DOTA 2
824,2017-04-04,786278,205246,No,-0.030606470448266143,0.16648858779667175,DOTA 2
825,2017-04-05,803248,56339,No,0.021582697213962554,-0.7255050037515957,DOTA 2
826,2017-04-06,803526,57320,No,0.00034609485488923397,0.017412449635243687,DOTA 2
827,2017-04-07,851614,61228,No,0.05984622775118664,0.06817864619678993,DOTA 2
828,2017-04-08,921318,54310,No,0.08184928852743134,-0.11298752204873586,DOTA 2
829,2017-04-09,856823,65390,No,-0.07000297400029087,0.2040139937396428,DOTA 2
830,2017-04-10,732923,89577,No,-0.14460396137825426,0.36988836213488296,DOTA 2
831,2017-04-11,743478,76413,No,0.014401239966544965,-0.1469573662882213,DOTA 2
832,2017-04-12,737123,61710,No,-0.008547663817893736,-0.19241490322327348,DOTA 2
833,2017-04-13,761425,72029,No,0.032968717568166994,0.16721763085399455,DOTA 2
834,2017-04-14,806490,76658,No,0.059185080605443696,0.0642657818378709,DOTA 2
835,2017-04-15,847250,63645,No,0.05053999429627143,-0.16975397218816035,DOTA 2
836,2017-04-16,797696,69760,No,-0.05848804957214515,0.09607981773902119,DOTA 2
837,2017-04-17,758335,57294,No,-0.04934335887355579,-0.1786983944954128,DOTA 2
838,2017-04-18,744324,53466,No,-0.018476003349443215,-0.06681327887736932,DOTA 2
839,2017-04-19,730801,58547,No,-0.01816816332672333,0.09503235701193291,DOTA 2
840,2017-04-20,756855,62342,No,0.035651292212243835,0.06481971749192961,DOTA 2
841,2017-04-21,834565,103250,No,0.10267488488548016,0.6561868403323603,DOTA 2
842,2017-04-22,884941,124901,No,0.0603619849861905,0.20969491525423734,DOTA 2
843,2017-04-23,847525,76162,No,-0.04228078482068298,-0.3902210550756199,DOTA 2
844,2017-04-24,777807,327532,No,-0.08226070027432819,3.3004647987185214,DOTA 2
845,2017-04-25,760200,308276,No,-0.022636720934627763,-0.05879120208101807,DOTA 2
846,2017-04-26,757343,35283,No,-0.003758221520652416,-0.8855473666454735,DOTA 2
847,2017-04-27,754646,356973,No,-0.0035611341228478643,9.117421987926196,DOTA 2
848,2017-04-28,810855,346975,No,0.07448393021363664,-0.0280077204718564,DOTA 2
849,2017-04-29,848244,443129,No,0.04611058697301007,0.277120830030982,DOTA 2
850,2017-04-30,853022,742097,No,0.005632813199975439,0.674674868943355,DOTA 2
851,2017-05-01,838185,36152,No,-0.0173934552684456,-0.9512839965664865,DOTA 2
852,2017-05-02,788655,48253,No,-0.059091966570625765,0.33472560300951537,DOTA 2
853,2017-05-03,769058,54905,No,-0.024848634700851413,0.13785671357221307,DOTA 2
854,2017-05-04,782872,95136,No,0.01796223431782784,0.7327383662690101,DOTA 2
855,2017-05-05,886899,96557,No,0.13287868259434488,0.014936511940800479,DOTA 2
856,2017-05-06,972876,67008,No,0.09694113985921726,-0.30602649212382327,DOTA 2
857,2017-05-07,952500,105554,No,-0.020944087427380298,0.575244746895893,DOTA 2
858,2017-05-08,941005,148234,No,-0.012068241469816221,0.4043428008412755,DOTA 2
859,2017-05-09,916746,99141,No,-0.025779884272665976,-0.3311858278127825,DOTA 2
860,2017-05-10,868699,112878,No,-0.05241037321133657,0.138560232396284,DOTA 2
861,2017-05-11,858389,139336,No,-0.01186832262958748,0.2343946561774659,DOTA 2
862,2017-05-12,917185,125942,No,0.06849575192599167,-0.09612734684503643,DOTA 2
863,2017-05-13,979135,178040,No,0.06754362533185776,0.4136666084388052,DOTA 2
864,2017-05-14,917636,163050,No,-0.06280952064832734,-0.0841945630195462,DOTA 2
865,2017-05-15,843240,116050,No,-0.08107354114267529,-0.28825513646120826,DOTA 2
866,2017-05-16,869592,91681,No,0.031250889426497785,-0.20998707453683751,DOTA 2
867,2017-05-17,847504,96400,No,-0.025400417667135855,0.05147195165846785,DOTA 2
868,2017-05-18,838472,116771,No,-0.010657176839283355,0.2113174273858922,DOTA 2
869,2017-05-19,891027,129248,No,0.06267949317329613,0.10685015971431255,DOTA 2
870,2017-05-20,933878,131486,No,0.048091696435686115,0.017315548403070036,DOTA 2
871,2017-05-21,911123,218030,No,-0.024366137761035134,0.6581993520222684,DOTA 2
872,2017-05-22,838678,44764,No,-0.07951176734645049,-0.7946888042929872,DOTA 2
873,2017-05-23,840390,52000,No,0.0020413078678587215,0.16164775265838616,DOTA 2
874,2017-05-24,805905,58334,No,-0.041034519687287996,0.12180769230769228,DOTA 2
875,2017-05-25,797062,124650,No,-0.010972757334921646,1.1368327219117496,DOTA 2
876,2017-05-26,818968,124630,No,0.027483432907352334,-0.00016044925792213505,DOTA 2
877,2017-05-27,923635,151056,No,0.1278035283429877,0.21203562545133603,DOTA 2
878,2017-05-28,873294,215761,No,-0.05450313164832432,0.4283510750979769,DOTA 2
879,2017-05-29,873918,65205,No,0.000714535998186161,-0.6977906109074392,DOTA 2
880,2017-05-30,847800,74473,No,-0.029886099153467516,0.14213633923778857,DOTA 2
881,2017-05-31,832495,55582,No,-0.018052606746874256,-0.25366240113866767,DOTA 2
882,2017-06-01,819490,43781,No,-0.015621715445738427,-0.21231693713792232,DOTA 2
883,2017-06-02,867666,40218,No,0.05878778264530382,-0.08138233480276835,DOTA 2
884,2017-06-03,928430,61594,No,0.07003155592128762,0.5315033069769755,DOTA 2
885,2017-06-04,883822,198702,No,-0.04804670249776499,2.225996038575186,DOTA 2
886,2017-06-05,830751,219827,No,-0.06004715881704692,0.10631498424776797,DOTA 2
887,2017-06-06,809983,229996,No,-0.02499906710915789,0.04625910374976683,DOTA 2
888,2017-06-07,797249,224381,No,-0.01572131760790041,-0.02441346806031408,DOTA 2
889,2017-06-08,814489,102703,No,0.021624360770599926,-0.5422829918754262,DOTA 2
890,2017-06-09,823567,257979,No,0.01114563855374362,1.5118935182029736,DOTA 2
891,2017-06-10,883729,207121,No,0.07305052290827585,-0.197140077293113,DOTA 2
892,2017-06-11,855823,341000,No,-0.03157755375233806,0.6463806180928056,DOTA 2
893,2017-06-12,822562,45409,No,-0.038864344613313784,-0.8668357771260997,DOTA 2
894,2017-06-13,791495,65206,No,-0.03776858157804519,0.43597084278446996,DOTA 2
895,2017-06-14,785651,110956,No,-0.007383495789613281,0.7016225500720792,DOTA 2
896,2017-06-15,872641,144624,No,0.11072346372626019,0.30343559609214465,DOTA 2
897,2017-06-16,834131,116248,No,-0.044130404140992674,-0.19620533244827965,DOTA 2
898,2017-06-17,906754,131547,No,0.08706426208832907,0.1316065652742413,DOTA 2
899,2017-06-18,855060,189319,No,-0.05700994977689644,0.4391738314062654,DOTA 2
900,2017-06-19,802120,151020,No,-0.061913783828035474,-0.20229876557556292,DOTA 2
901,2017-06-20,784766,65631,No,-0.02163516680795896,-0.5654151767977751,DOTA 2
902,2017-06-21,780268,64287,No,-0.005731644846998951,-0.020478127714037564,DOTA 2
903,2017-06-22,784437,134503,No,0.005343035982508626,1.092227044348002,DOTA 2
904,2017-06-23,826125,72565,No,0.053143847115829645,-0.4604953049374363,DOTA 2
905,2017-06-24,863411,103786,No,0.045133605689211764,0.4302487425067181,DOTA 2
906,2017-06-25,832429,74418,No,-0.035883258378686445,-0.282966874144875,DOTA 2
907,2017-06-26,770095,201584,No,-0.07488206201369729,1.7088070090569487,DOTA 2
908,2017-06-27,740686,206336,No,-0.038188794888942224,0.02357329946821185,DOTA 2
909,2017-06-28,756732,256769,No,0.02166370094750003,0.24442171991315131,DOTA 2
910,2017-06-29,763219,192685,No,0.008572387582393759,-0.2495784148397976,DOTA 2
911,2017-06-30,791816,121495,No,0.03746893093594372,-0.369463113371565,DOTA 2
912,2017-07-01,841974,51844,No,0.06334552471786381,-0.5732828511461376,DOTA 2
913,2017-07-02,816698,46571,No,-0.03001992935648845,-0.10170897307306537,DOTA 2
914,2017-07-03,759540,45747,No,-0.06998670255100414,-0.01769341435657379,DOTA 2
915,2017-07-04,760692,45949,No,0.0015167074808437597,0.004415590093339361,DOTA 2
916,2017-07-05,745407,65436,No,-0.020093546402486173,0.4241006333108446,DOTA 2
917,2017-07-06,667224,70900,No,-0.1048863238472405,0.08350143651812458,DOTA 2
918,2017-07-07,665592,76335,No,-0.0024459551814682845,0.07665726375176307,DOTA 2
919,2017-07-08,820135,113014,No,0.2321887883267828,0.48050042575489615,DOTA 2
920,2017-07-09,779676,91089,No,-0.04933212215062155,-0.19400251296299575,DOTA 2
921,2017-07-10,760038,55995,No,-0.025187385529373718,-0.3852715476072852,DOTA 2
922,2017-07-11,712701,49364,No,-0.062282412195179715,-0.11842128761496562,DOTA 2
923,2017-07-12,702882,72741,No,-0.013777166020533138,0.47356373065391777,DOTA 2
924,2017-07-13,712311,56244,No,0.013414769477664734,-0.22679094320946924,DOTA 2
925,2017-07-14,746156,44917,No,0.047514358194664874,-0.2013903705284119,DOTA 2
926,2017-07-15,815283,62435,No,0.09264416556323352,0.3900082374156779,DOTA 2
927,2017-07-16,771664,46472,No,-0.053501667519131435,-0.2556739008568911,DOTA 2
928,2017-07-17,725785,45153,No,-0.05945463310456367,-0.028382682045102414,DOTA 2
929,2017-07-18,719330,50270,No,-0.008893818417299859,0.1133258033796205,DOTA 2
930,2017-07-19,706971,39329,No,-0.01718126590021274,-0.217644718519992,DOTA 2
931,2017-07-20,714711,65343,No,0.010948115269226122,0.6614457524981565,DOTA 2
932,2017-07-21,745225,69160,No,0.042694179885296224,0.05841482637772977,DOTA 2
933,2017-07-22,784920,107160,No,0.05326579221040628,0.5494505494505495,DOTA 2
934,2017-07-23,757880,93513,No,-0.034449370636498,-0.1273516237402016,DOTA 2
935,2017-07-24,717978,49021,No,-0.05264949596242152,-0.4757841155775133,DOTA 2
936,2017-07-25,712943,58490,No,-0.00701274969428034,0.19316211419595675,DOTA 2
937,2017-07-26,696908,51841,No,-0.022491279106464312,-0.11367755171824245,DOTA 2
938,2017-07-27,723427,55313,No,0.03805236846183435,0.06697401670492464,DOTA 2
939,2017-07-28,744006,46642,No,0.02844654678357328,-0.15676242474644297,DOTA 2
940,2017-07-29,780246,58769,No,0.04870928460254342,0.26000171519231596,DOTA 2
941,2017-07-30,759097,50174,No,-0.02710555388941438,-0.14625057428235977,DOTA 2
942,2017-07-31,706517,49600,No,-0.06926651007710483,-0.011440188145254493,DOTA 2
943,2017-08-01,712943,47738,No,0.00909532254708667,-0.03754032258064521,DOTA 2
944,2017-08-02,717029,510842,No,0.005731173459869954,9.700951024341196,DOTA 2
945,2017-08-03,738377,425216,No,0.029772854375485602,-0.16761738463164733,DOTA 2
946,2017-08-04,782808,387231,No,0.06017386782090983,-0.08933106938591207,DOTA 2
947,2017-08-05,826943,369008,No,0.05638036402285107,-0.047059765359694805,DOTA 2
948,2017-08-06,803444,40387,No,-0.028416710704365356,-0.8905525083467025,DOTA 2
949,2017-08-07,760616,580076,No,-0.05330551973752995,13.362938569341619,DOTA 2
950,2017-08-08,762209,584557,No,0.002094355101654344,0.007724849847261295,DOTA 2
951,2017-08-09,764643,508513,No,0.0031933498554859163,-0.13008825486650577,DOTA 2
952,2017-08-10,778124,578368,No,0.017630449765446032,0.13737111932241652,DOTA 2
953,2017-08-11,820461,506475,No,0.05440906590723338,-0.12430321179594994,DOTA 2
954,2017-08-12,877952,845577,No,0.07007158170833216,0.6695335406486007,DOTA 2
955,2017-08-13,858468,717172,No,-0.022192557224085196,-0.1518548872545019,DOTA 2
956,2017-08-14,801058,44300,No,-0.06687494466887522,-0.9382296018249457,DOTA 2
957,2017-08-15,801132,38613,No,9.237783031945668e-05,-0.12837471783295706,DOTA 2
958,2017-08-16,779914,50590,No,-0.02648502369147654,0.3101805091549479,DOTA 2
959,2017-08-17,777417,51117,No,-0.003201635052069829,0.010417078474006747,DOTA 2
960,2017-08-18,816788,49451,No,0.05064334842176077,-0.032591897020560645,DOTA 2
961,2017-08-19,857010,47996,No,0.049244112303314935,-0.0294230652565165,DOTA 2
962,2017-08-20,868759,56902,No,0.013709291606865737,0.1855571297608134,DOTA 2
963,2017-08-21,781646,52872,No,-0.10027291803595706,-0.07082352114161194,DOTA 2
964,2017-08-22,780991,56792,No,-0.0008379752471067148,0.0741413224390981,DOTA 2
965,2017-08-23,792795,42901,No,0.01511413063658873,-0.2445943090576137,DOTA 2
966,2017-08-24,798270,50757,No,0.0069059466823075955,0.18311927460898358,DOTA 2
967,2017-08-25,816440,51746,No,0.022761722224310166,0.019484997143251137,DOTA 2
968,2017-08-26,842919,85645,No,0.032432266914898866,0.655103776137286,DOTA 2
969,2017-08-27,838519,52765,No,-0.005219955891372696,-0.3839103275147411,DOTA 2
970,2017-08-28,758740,49675,No,-0.0951427457219216,-0.05856154647967404,DOTA 2
971,2017-08-29,763792,55539,No,0.006658407359569907,0.11804730749874182,DOTA 2
972,2017-08-30,744960,46311,No,-0.024655927268156796,-0.16615351374709664,DOTA 2
973,2017-08-31,774046,45493,No,0.03904370704467364,-0.017663190170801757,DOTA 2
974,2017-09-01,775954,56932,No,0.002464969782157711,0.2514452772954081,DOTA 2
975,2017-09-02,838489,39499,No,0.08059111751469805,-0.3062074053256516,DOTA 2
976,2017-09-03,814693,61812,No,-0.0283796209610383,0.5649003772247398,DOTA 2
977,2017-09-04,726102,64288,No,-0.10874157504728776,0.040056946871157795,DOTA 2
978,2017-09-05,722703,62348,No,-0.004681160498111847,-0.030176704828272727,DOTA 2
979,2017-09-06,721583,81886,No,-0.0015497375823817494,0.3133701161224096,DOTA 2
980,2017-09-07,731744,59400,No,0.014081540169322171,-0.27460127494321374,DOTA 2
981,2017-09-08,772862,52360,No,0.05619178291861626,-0.11851851851851847,DOTA 2
982,2017-09-09,814062,70510,No,0.053308352590760055,0.346638655462185,DOTA 2
983,2017-09-10,774100,62647,No,-0.04908962708000131,-0.11151609700751663,DOTA 2
984,2017-09-11,696354,94705,No,-0.10043405244800419,0.5117244241543888,DOTA 2
985,2017-09-12,697777,101637,No,0.002043500863066816,0.07319571300353722,DOTA 2
986,2017-09-13,684224,113841,No,-0.019423110821938816,0.1200743823607544,DOTA 2
987,2017-09-14,693773,63187,No,0.01395595594425214,-0.4449539269683155,DOTA 2
988,2017-09-15,766687,65977,No,0.10509777693856637,0.04415465206450686,DOTA 2
989,2017-09-16,783228,106006,No,0.02157464519419272,0.6067114297406673,DOTA 2
990,2017-09-17,748347,138863,No,-0.04453492469625708,0.3099541535384789,DOTA 2
991,2017-09-18,657887,149404,No,-0.12087975230741888,0.07590934950274741,DOTA 2
992,2017-09-19,656007,107423,No,-0.0028576336057711815,-0.28098979946989366,DOTA 2
993,2017-09-20,684958,131804,No,0.04413215102887613,0.2269625685374641,DOTA 2
994,2017-09-21,733406,93966,No,0.07073134411160975,-0.2870777821613911,DOTA 2
995,2017-09-22,726513,139176,No,-0.009398614137326344,0.4811314730860099,DOTA 2
996,2017-09-23,767921,206831,No,0.05699553896489129,0.48611111111111116,DOTA 2
997,2017-09-24,742660,143283,No,-0.032895310845777126,-0.307246012444943,DOTA 2
998,2017-09-25,645377,117074,No,-0.1309926480489053,-0.18291772226991343,DOTA 2
999,2017-09-26,640552,118482,No,-0.007476250315706978,0.012026581478381093,DOTA 2
1000,2017-09-27,644287,120455,No,0.005830908341555308,0.01665231849563642,DOTA 2
1001,2017-09-28,658696,111602,No,0.022364256922768888,-0.07349632642895687,DOTA 2
1002,2017-09-29,705559,119281,No,0.07114511094647602,0.06880701062704975,DOTA 2
1003,2017-09-30,754453,128295,No,0.06929824437077547,0.07556945364307821,DOTA 2
1004,2017-10-01,717184,78038,No,-0.049398703431492774,-0.3917299972719124,DOTA 2
1005,2017-10-02,669792,53518,No,-0.06608067106907012,-0.31420589968989465,DOTA 2
1006,2017-10-03,663316,110168,No,-0.009668673259758287,1.0585223663066632,DOTA 2
1007,2017-10-04,638188,80452,No,-0.03788239692695483,-0.26973349793043355,DOTA 2
1008,2017-10-05,652620,116827,No,0.02261402596100215,0.4521329488390593,DOTA 2
1009,2017-10-06,694296,110883,No,0.06385952008825968,-0.050878649627226546,DOTA 2
1010,2017-10-07,742165,69912,No,0.06894609791789086,-0.36949757852871945,DOTA 2
