,index,time,players,viewers,event,%chg_players,%chg_viewers
175,1740,2012-06-24,62670.0,0.0,0,0.028084910922274275,0.0
176,1741,2012-06-25,61884.0,0.0,0,-0.01254188606988993,0.0
177,1742,2012-06-26,64679.0,0.0,0,0.04516514769568869,0.0
178,1743,2012-06-27,92867.0,0.0,0,0.4358137880919619,0.0
179,1744,2012-06-28,88664.0,0.0,0,-0.045258272583371895,0.0
180,1745,2012-06-29,86467.0,0.0,0,-0.024778940720021625,0.0
181,1746,2012-06-30,76876.0,0.0,0,-0.11092092937189912,0.0
182,1747,2012-07-01,75674.0,0.0,0,-0.015635568968208502,0.0
183,1748,2012-07-02,72244.0,0.0,0,-0.04532600364722361,0.0
184,1749,2012-07-03,69579.0,0.0,0,-0.036888876584906694,0.0
185,1750,2012-07-04,76372.0,0.0,0,0.09763003204990017,0.0
186,1751,2012-07-05,73498.0,0.0,0,-0.03763159273032002,0.0
187,1752,2012-07-06,70688.0,0.0,0,-0.03823233285259464,0.0
188,1753,2012-07-07,69187.0,0.0,0,-0.021234155726573056,0.0
189,1754,2012-07-08,67190.0,0.0,0,-0.02886380389379506,0.0
190,1755,2012-07-09,64857.0,0.0,0,-0.034722428932876914,0.0
191,1756,2012-07-10,62336.0,0.0,0,-0.03887012966988912,0.0
192,1757,2012-07-11,66618.0,0.0,0,0.06869224845995903,0.0
193,1758,2012-07-12,62369.0,0.0,0,-0.0637815605391936,0.0
194,1759,2012-07-13,59935.0,0.0,0,-0.03902579807276052,0.0
195,1760,2012-07-14,59920.0,0.0,0,-0.00025027112705433563,0.0
196,1761,2012-07-15,59445.0,0.0,0,-0.007927236315086739,0.0
197,1762,2012-07-16,57291.0,0.0,0,-0.036235175372192785,0.0
198,1763,2012-07-17,56462.0,0.0,0,-0.01446998655984355,0.0
199,1764,2012-07-18,62162.0,0.0,0,0.10095285324643122,0.0
200,1765,2012-07-19,59326.0,0.0,0,-0.045622727711463584,0.0
201,1766,2012-07-20,57770.0,0.0,0,-0.02622796075919498,0.0
202,1767,2012-07-21,57934.0,0.0,0,0.002838843690496695,0.0
203,1768,2012-07-22,58234.0,0.0,0,0.005178306348603501,0.0
204,1769,2012-07-23,57383.0,0.0,0,-0.01461345605659925,0.0
205,1770,2012-07-24,56535.0,0.0,0,-0.014777895892511772,0.0
206,1771,2012-07-25,62643.0,0.0,0,0.10803926771026795,0.0
207,1772,2012-07-26,60363.0,0.0,0,-0.03639672429481344,0.0
208,1773,2012-07-27,59802.0,0.0,0,-0.009293772675314393,0.0
209,1774,2012-07-28,61881.0,0.0,0,0.034764723587839885,0.0
210,1775,2012-07-29,61448.0,0.0,0,-0.006997301271795875,0.0
211,1776,2012-07-30,61015.0,0.0,0,-0.007046608514516328,0.0
212,1777,2012-07-31,58499.0,0.0,0,-0.041235761697943074,0.0
213,1778,2012-08-01,117917.0,0.0,0,1.0157096702507733,0.0
214,1779,2012-08-02,64206.0,0.0,0,-0.4554983590152395,0.0
215,1780,2012-08-03,63261.0,0.0,0,-0.014718250630782137,0.0
216,1781,2012-08-04,64733.0,0.0,0,0.02326868054567588,0.0
217,1782,2012-08-05,62412.0,0.0,0,-0.03585497350655775,0.0
218,1783,2012-08-06,60789.0,0.0,0,-0.02600461449721203,0.0
219,1784,2012-08-07,59219.0,0.0,0,-0.02582704107651057,0.0
220,1785,2012-08-08,65337.0,0.0,0,0.1033114372076529,0.0
221,1786,2012-08-09,63533.0,0.0,0,-0.027610695318119882,0.0
222,1787,2012-08-10,63604.0,0.0,0,0.0011175294728724694,0.0
223,1788,2012-08-11,64551.0,0.0,0,0.01488900069178034,0.0
224,1789,2012-08-12,62045.0,0.0,0,-0.03882201669997365,0.0
225,1790,2012-08-13,65434.0,0.0,0,0.05462164557982119,0.0
226,1791,2012-08-14,68973.0,0.0,0,0.054085032246232956,0.0
227,1792,2012-08-15,120436.0,0.0,0,0.7461325446189089,0.0
228,1793,2012-08-16,114686.0,0.0,0,-0.047743199707728556,0.0
229,1794,2012-08-17,111922.0,0.0,0,-0.024100587691610165,0.0
230,1795,2012-08-18,110919.0,0.0,0,-0.008961598255928238,0.0
231,1796,2012-08-19,106091.0,0.0,0,-0.043527258630171595,0.0
232,1797,2012-08-20,90218.0,0.0,0,-0.14961683837460293,0.0
233,1798,2012-08-21,82061.0,0.0,0,-0.0904143297346428,0.0
234,1799,2012-08-22,85065.0,0.0,0,0.036606914368579435,0.0
235,1800,2012-08-23,86853.0,0.0,0,0.02101922059601491,0.0
236,1801,2012-08-24,93013.0,0.0,0,0.07092443554051098,0.0
237,1802,2012-08-25,95875.0,0.0,0,0.03076989238063499,0.0
238,1803,2012-08-26,88511.0,0.0,0,-0.07680834419817473,0.0
239,1804,2012-08-27,75576.0,0.0,0,-0.1461400277931556,0.0
240,1805,2012-08-28,71535.0,0.0,0,-0.05346935535090502,0.0
241,1806,2012-08-29,76015.0,0.0,0,0.06262668623750622,0.0
242,1807,2012-08-30,77108.0,0.0,0,0.014378741037953002,0.0
243,1808,2012-08-31,89004.0,0.0,0,0.1542771178087876,0.0
244,1809,2012-09-01,90232.0,0.0,0,0.01379713271313654,0.0
245,1810,2012-09-02,82931.0,0.0,0,-0.08091364482666907,0.0
246,1811,2012-09-03,70075.0,0.0,0,-0.15502043867793713,0.0
247,1812,2012-09-04,58584.0,0.0,0,-0.16398144844809137,0.0
248,1813,2012-09-05,62006.0,0.0,0,0.05841185306568342,0.0
249,1814,2012-09-06,56914.0,0.0,0,-0.0821210850562849,0.0
250,1815,2012-09-07,56914.0,0.0,0,0.0,0.0
251,1816,2012-09-08,56914.0,0.0,0,0.0,0.0
252,1817,2012-09-09,59069.0,0.0,0,0.037864145904346946,0.0
253,1818,2012-09-10,57074.0,0.0,0,-0.03377406084409762,0.0
254,1819,2012-09-11,56083.0,0.0,0,-0.017363422924624117,0.0
255,1820,2012-09-12,62673.0,0.0,0,0.11750441310200954,0.0
256,1821,2012-09-13,71348.0,0.0,0,0.1384168621256363,0.0
257,1822,2012-09-14,87168.0,0.0,0,0.22173011156584632,0.0
258,1823,2012-09-15,84192.0,0.0,0,-0.03414096916299558,0.0
259,1824,2012-09-16,70694.0,0.0,0,-0.1603240212846826,0.0
260,1825,2012-09-17,56598.0,0.0,0,-0.1993945737969276,0.0
261,1826,2012-09-18,53744.0,0.0,0,-0.05042581009929681,0.0
262,1827,2012-09-19,58037.0,0.0,0,0.07987868413218213,0.0
263,1828,2012-09-20,64692.0,0.0,0,0.11466822888846773,0.0
264,1829,2012-09-21,79308.0,0.0,0,0.2259321090706734,0.0
